controller,seed,net_profit,total_revenue,total_cost,served_customers,rejected_customers,mean_soc_fulfillment,total_compute_s,mean_step_ms,gap_to_best,ports,experiment_id,tariff,bess_enabled,v2g_enabled,solver
milp_h3,6,200.9530392040809,320.125,119.17196079591909,9,270,0.9975792043781283,11.326858399581397,39.32936944299096,-7.2260409145553695,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,7,232.17133466899395,320.625,88.45366533100604,7,220,0.7696408425849078,12.680142799770692,44.028273610314905,23.99225455035767,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,8,214.71668495535852,320.45,105.73331504464149,12,234,0.9553967707342087,11.46379669997259,39.804849652682606,6.537604836722238,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h3,9,187.01126346488792,321.42499999999995,134.41373653511204,6,261,0.8575412120104131,13.603491800400661,47.23434652916896,-21.16781665374836,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,0,206.08833387096718,321.57499999999993,115.48666612903276,8,225,0.9973209229897897,17.49226419974002,60.73702847131952,-2.0907462476691023,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,1,209.44873154759404,321.42499999999995,111.97626845240592,8,224,0.49459815192911133,15.73037580010714,54.61936041703868,1.2696514289577578,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,2,213.81284849842393,322.55,108.7371515015761,6,235,0.9968856645654653,7.73416470005759,26.854738541866634,5.633768379787654,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,3,206.18469930092493,321.09999999999997,114.91530069907505,7,226,0.9988614323107382,9.324646599765401,32.37724513807431,-1.9943808177113453,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,4,199.7165099233389,322.875,123.1584900766611,6,233,0.8582836269246363,7.66586849981104,26.617598957677224,-8.462570195297388,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,5,211.6873557517926,319.175,107.4876442482074,12,242,0.9978899662773228,6.89589489978971,23.944079513158712,3.5082756331563303,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,6,200.9530392040809,320.125,119.17196079591909,9,270,0.9975792043781283,7.017356400232529,24.365820834140727,-7.2260409145553695,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,7,232.17133466899395,320.625,88.45366533100604,7,220,0.7696408425849078,8.038039900391595,27.909860765248595,23.99225455035767,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,8,214.71668495535852,320.45,105.73331504464149,12,234,0.9553967707342087,7.218592899735086,25.064558679635713,6.537604836722238,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h6,9,187.01126346488792,321.42499999999995,134.41373653511204,6,261,0.8575412120104131,8.329278599965619,28.921106249880623,-21.16781665374836,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,0,206.08833387096718,321.57499999999993,115.48666612903276,7,226,0.9967111944440056,13.216334200376878,45.89004930686416,-2.0907462476691023,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,1,209.44873154759404,321.42499999999995,111.9762684524059,5,227,0.6389185676218602,13.758237600326538,47.77165833446715,1.2696514289577578,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,2,213.81284849842393,322.55,108.7371515015761,6,235,0.9986063530989715,9.54917490016669,33.156857292245455,5.633768379787654,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,3,206.18469930092493,321.09999999999997,114.91530069907505,7,226,0.9988614323107382,12.91589109992492,44.846844096961526,-1.9943808177113453,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,4,199.7165099233389,322.875,123.1584900766611,6,233,0.8582836269246363,10.605153600074118,36.82345000025735,-8.462570195297388,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,5,211.68735575179255,319.17499999999995,107.4876442482074,11,243,0.9581983394066601,10.710305799817434,37.18856180492165,3.5082756331562734,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,6,200.9530392040809,320.125,119.17196079591909,9,270,0.9975792043781283,18.565347100025974,64.46301076397907,-7.2260409145553695,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,7,232.17133466899395,320.625,88.45366533100604,7,220,0.7696408425849078,23.270119399909163,80.79902569412904,23.99225455035767,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,8,214.71668495535852,320.45,105.73331504464149,12,234,0.9553967707342087,21.796861499460647,75.68354687312724,6.537604836722238,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,9,187.01126346488792,321.42499999999995,134.41373653511204,6,261,0.8575412120104131,25.056606500322232,87.00210590389663,-21.16781665374836,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,0,129.67620431526865,202.10038467833814,72.42418036306951,8,225,0.9945230821795376,0.005921100120758638,0.020559375419300824,-78.50287580336763,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,1,111.32410628372946,169.75750936865808,58.43340308492862,2,230,0.6406227845783328,0.005491299845743924,0.019067013353277516,-96.85497383490682,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,2,118.67999274980178,178.76106043457986,60.08106768477808,3,238,0.9982376239275677,0.0056131000455934554,0.019489930713866163,-89.4990873688345,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,3,165.80994758905155,260.84256701444417,95.03261942539264,7,226,0.9978373259501343,0.005554699804633856,0.01928715209942311,-42.36913252958473,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,4,97.7023165969162,155.5331143144217,57.83079771750551,2,237,0.9966434284727544,0.005151500023202971,0.01788715285834365,-110.47676352172007,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,5,145.84772528183638,220.67447085979398,74.82674557795761,6,248,0.9980665270160616,0.005482400127220899,0.019036111552850343,-62.3313548367999,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,6,147.09179661470387,234.11087483801634,87.01907822331246,6,273,0.9969955671913019,0.005281500227283686,0.018338542455846134,-61.08728350393241,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,7,229.97844352275916,317.57673917880345,87.5982956560443,9,218,0.8816116535195606,0.0035543999110814184,0.012341666357921591,21.799363404122886,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,8,180.87816704645593,271.0851617149421,90.20699466848616,8,238,0.9980808153807884,0.0032833999139256775,0.01140069414557527,-27.30091307218035,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,9,185.5254301499588,318.80011539911044,133.27468524915164,10,257,0.7846772939730045,0.003358999645570293,0.01166319321378574,-22.653649968677485,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,0,206.50981553395576,322.22499999999985,115.71518446604408,13,220,0.9954488652558668,0.0015806997544132173,0.0054885408139347825,-1.6692645846805192,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,1,209.44873154759398,321.4249999999999,111.9762684524059,11,221,0.9268824374094706,0.001323600095929578,0.0045958336664221455,1.269651428957701,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,2,213.5991718371708,322.22499999999985,108.62582816282905,7,234,0.9984183928156549,0.0013299002312123775,0.004617709136154089,5.420091718534508,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,3,205.75292596817008,320.4499999999999,114.6970740318298,11,222,0.7782526646569141,0.0016593003529123962,0.005761459558723598,-2.4261541504662034,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,4,199.7165099233388,322.8749999999999,123.15849007666108,7,232,0.9969857748375461,0.001396699866745621,0.004849652315088961,-8.462570195297474,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,5,211.68735575179252,319.1749999999999,107.48764424820737,10,244,0.998378414143515,0.001389100041706115,0.004823264033701789,3.508275633156245,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,6,200.95303920408082,320.1249999999999,119.17196079591908,13,266,0.997153332064982,0.0012585997174028307,0.004370137907648718,-7.226040914555455,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,7,232.17133466899386,320.6249999999999,88.45366533100602,9,218,0.8816116535195606,0.0015651998692192137,0.00543472176812227,23.992254550357586,3,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
